uid,profession,pid,price,category,site_name
663,CPE,273,5495.0,Screws,Bailiegh Industrial
663,CPE,34,9.25,Security Management and Law Enforcement,Automation Direct
663,CPE,584,,Nonelectrical Properties Testing,dillonsupply.com
663,CPE,556,,Nonelectrical Properties Testing,dillonsupply.com
663,CPE,109,153.0,Electrical Power Testing,Automation Direct
663,CPE,531,,Nonelectrical Properties Testing,dillonsupply.com
663,CPE,177,14395.0,Protective Packaging and Accessories,Bailiegh Industrial
663,CPE,268,249.0,Fabrication Machinery,Bailiegh Industrial
663,CPE,131,81.0,Relays and Accessories,Automation Direct
663,CPE,580,,Nonelectrical Properties Testing,dillonsupply.com
663,CPE,226,60795.0,Screws,Bailiegh Industrial
663,CPE,480,,Nonelectrical Properties Testing,dillonsupply.com
663,CPE,495,,Nonelectrical Properties Testing,dillonsupply.com
664,EE,924,,Fall Protection,Tanner Bolt
664,EE,923,,Fall Protection,Tanner Bolt
664,EE,951,,Fall Protection,Tanner Bolt
664,EE,949,,Fall Protection,Tanner Bolt
664,EE,882,54.34,Shipping Supplies,Speedy Metals
664,EE,878,1.83,Shipping Supplies,Speedy Metals
664,EE,1021,,Fall Protection,Tanner Bolt
664,EE,1036,,Fall Protection,Tanner Bolt
664,EE,1016,,Fall Protection,Tanner Bolt
664,EE,929,,Fall Protection,Tanner Bolt
664,EE,768,15.22,Shipping Supplies,Speedy Metals
664,EE,979,,Fall Protection,Tanner Bolt
664,EE,1046,,Fall Protection,Tanner Bolt
664,EE,1008,,Fall Protection,Tanner Bolt
664,EE,849,13.72,Shipping Supplies,Speedy Metals
664,EE,944,,Fall Protection,Tanner Bolt
664,EE,782,1.51,Shipping Supplies,Speedy Metals
664,EE,957,,Fall Protection,Tanner Bolt
664,EE,908,,Fall Protection,Tanner Bolt
664,EE,809,19.11,Shipping Supplies,Speedy Metals
664,EE,782,1.51,Shipping Supplies,Speedy Metals
664,EE,818,41.06,Shipping Supplies,Speedy Metals
664,EE,757,55.2,Shipping Supplies,Speedy Metals
665,CPE,693,35.16,Rehabilitation and Durable Medical Equipment,QC Supply
665,CPE,715,32.01,Industrial Cooling Fans,QC Supply
665,CPE,630,50.97,Tubing,QC Supply
665,CPE,236,11795.0,Fabrication Machinery,Bailiegh Industrial
665,CPE,163,9095.0,Pipe,Bailiegh Industrial
665,CPE,631,355.0,Rehabilitation and Durable Medical Equipment,QC Supply
666,EE,109,153.0,Electrical Power Testing,Automation Direct
666,EE,16,4.75,Security Management and Law Enforcement,Automation Direct
666,EE,15,4.75,Security Management and Law Enforcement,Automation Direct
666,EE,654,215.0,Rehabilitation and Durable Medical Equipment,QC Supply
666,EE,608,85.35,Insect and Pest Control,QC Supply
666,EE,613,28.83,Dock Equipment,QC Supply
667,ME,434,5.13,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
667,ME,731,13.2,Pressure Washer Accessories and Attachments,QC Supply
667,ME,742,38.31,Rehabilitation and Durable Medical Equipment,QC Supply
667,ME,430,18.38,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
667,ME,410,25.31,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
667,ME,650,221.45,"Food Service Tableware, Bar, and Buffet",QC Supply
668,ME,1033,,Fall Protection,Tanner Bolt
668,ME,997,,Fall Protection,Tanner Bolt
668,ME,365,26.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
668,ME,916,,Fall Protection,Tanner Bolt
668,ME,433,7.63,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
669,ME,757,55.2,Shipping Supplies,Speedy Metals
669,ME,861,42.71,Shipping Supplies,Speedy Metals
669,ME,822,1.54,Shipping Supplies,Speedy Metals
669,ME,761,16.42,Shipping Supplies,Speedy Metals
670,ME,843,92.25,Shipping Supplies,Speedy Metals
670,ME,765,47.36,Shipping Supplies,Speedy Metals
670,ME,17,4.75,Security Management and Law Enforcement,Automation Direct
670,ME,960,,Fall Protection,Tanner Bolt
670,ME,145,549.0,Rehabilitation and Durable Medical Equipment,Automation Direct
670,ME,820,67.11,Shipping Supplies,Speedy Metals
670,ME,111,40.0,Electrical Power Testing,Automation Direct
670,ME,66,132.0,Rehabilitation and Durable Medical Equipment,Automation Direct
670,ME,1039,,Fall Protection,Tanner Bolt
670,ME,101,45.0,Relays and Accessories,Automation Direct
670,ME,1025,,Fall Protection,Tanner Bolt
670,ME,840,35.78,Shipping Supplies,Speedy Metals
671,CPE,730,195.0,Emergency Preparedness,QC Supply
671,CPE,730,195.0,Emergency Preparedness,QC Supply
671,CPE,16,4.75,Security Management and Law Enforcement,Automation Direct
671,CPE,115,7.25,Rehabilitation and Durable Medical Equipment,Automation Direct
671,CPE,436,5.13,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
671,CPE,320,6.19,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
671,CPE,12,4.75,Security Management and Law Enforcement,Automation Direct
671,CPE,703,40.39,Industrial Cooling Fans,QC Supply
671,CPE,696,5.97,Rehabilitation and Durable Medical Equipment,QC Supply
671,CPE,218,12395.0,Screws,Bailiegh Industrial
671,CPE,606,50.45,Rehabilitation and Durable Medical Equipment,QC Supply
671,CPE,648,26.0,Rehabilitation and Durable Medical Equipment,QC Supply
671,CPE,345,14.11,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
671,CPE,138,108.0,Electrical Power Testing,Automation Direct
671,CPE,301,679.63,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
671,CPE,664,455.0,Rehabilitation and Durable Medical Equipment,QC Supply
671,CPE,171,2595.0,Food Service Cookware and Preparation,Bailiegh Industrial
671,CPE,419,26.33,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
671,CPE,241,18595.0,Fabrication Machinery,Bailiegh Industrial
672,EE,726,55.11,Rehabilitation and Durable Medical Equipment,QC Supply
672,EE,688,839.99,Rehabilitation and Durable Medical Equipment,QC Supply
673,EE,39,11.0,Security Management and Law Enforcement,Automation Direct
673,EE,81,183.0,Rehabilitation and Durable Medical Equipment,Automation Direct
673,EE,73,153.0,Rehabilitation and Durable Medical Equipment,Automation Direct
673,EE,46,15.5,Security Management and Law Enforcement,Automation Direct
673,EE,124,35.5,Rehabilitation and Durable Medical Equipment,Automation Direct
673,EE,105,122.0,Electrical Power Testing,Automation Direct
673,EE,161,21795.0,Automotive Towing,Bailiegh Industrial
673,EE,165,44895.0,Specialty Abrasives and Kits,Bailiegh Industrial
673,EE,242,23095.0,Fabrication Machinery,Bailiegh Industrial
673,EE,43,15.5,Security Management and Law Enforcement,Automation Direct
673,EE,30,9.25,Security Management and Law Enforcement,Automation Direct
673,EE,195,795.0,Screws,Bailiegh Industrial
673,EE,61,81.0,Rehabilitation and Durable Medical Equipment,Automation Direct
673,EE,164,8995.0,Specialty Abrasives and Kits,Bailiegh Industrial
673,EE,141,5.25,Rehabilitation and Durable Medical Equipment,Automation Direct
673,EE,289,13995.0,Specialty Abrasives and Kits,Bailiegh Industrial
673,EE,156,6795.0,Automotive Towing,Bailiegh Industrial
673,EE,113,71.0,Electrical Power Testing,Automation Direct
673,EE,156,6795.0,Automotive Towing,Bailiegh Industrial
673,EE,32,9.25,Security Management and Law Enforcement,Automation Direct
674,CE,999,,Fall Protection,Tanner Bolt
674,CE,1019,,Fall Protection,Tanner Bolt
674,CE,1007,,Fall Protection,Tanner Bolt
674,CE,939,,Fall Protection,Tanner Bolt
674,CE,559,,Nonelectrical Properties Testing,dillonsupply.com
674,CE,479,,Nonelectrical Properties Testing,dillonsupply.com
674,CE,484,,Nonelectrical Properties Testing,dillonsupply.com
674,CE,1014,,Fall Protection,Tanner Bolt
674,CE,23,7.25,Security Management and Law Enforcement,Automation Direct
675,EE,727,9.18,Rehabilitation and Durable Medical Equipment,QC Supply
675,EE,691,314.99,Rehabilitation and Durable Medical Equipment,QC Supply
676,IE,954,,Fall Protection,Tanner Bolt
676,IE,1001,,Fall Protection,Tanner Bolt
676,IE,1021,,Fall Protection,Tanner Bolt
676,IE,992,,Fall Protection,Tanner Bolt
676,IE,902,,Fall Protection,Tanner Bolt
677,EE,691,314.99,Rehabilitation and Durable Medical Equipment,QC Supply
677,EE,706,32.01,Industrial Cooling Fans,QC Supply
677,EE,730,195.0,Emergency Preparedness,QC Supply
677,EE,855,7.58,Shipping Supplies,Speedy Metals
677,EE,876,71.11,Shipping Supplies,Speedy Metals
677,EE,167,195.0,Food Service Cookware and Preparation,Bailiegh Industrial
677,EE,740,5.13,Rehabilitation and Durable Medical Equipment,QC Supply
677,EE,348,20.3,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
677,EE,737,61.41,Rehabilitation and Durable Medical Equipment,QC Supply
677,EE,330,2.95,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
677,EE,639,171.36,Rehabilitation and Durable Medical Equipment,QC Supply
677,EE,670,499.0,Rehabilitation and Durable Medical Equipment,QC Supply
677,EE,309,24.16,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
677,EE,178,17295.0,Protective Packaging and Accessories,Bailiegh Industrial
677,EE,275,595.0,Specialty Abrasives and Kits,Bailiegh Industrial
677,EE,885,105.51,Shipping Supplies,Speedy Metals
677,EE,278,2195.0,Specialty Abrasives and Kits,Bailiegh Industrial
677,EE,303,1015.83,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
677,EE,338,14.74,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
677,EE,768,15.22,Shipping Supplies,Speedy Metals
678,CPE,696,5.97,Rehabilitation and Durable Medical Equipment,QC Supply
678,CPE,610,37.73,Emergency Preparedness,QC Supply
678,CPE,783,15.45,Shipping Supplies,Speedy Metals
678,CPE,894,2.52,Shipping Supplies,Speedy Metals
678,CPE,1013,,Fall Protection,Tanner Bolt
678,CPE,658,36.2,Rehabilitation and Durable Medical Equipment,QC Supply
678,CPE,292,21095.0,Specialty Abrasives and Kits,Bailiegh Industrial
678,CPE,207,1395.0,Screws,Bailiegh Industrial
678,CPE,885,105.51,Shipping Supplies,Speedy Metals
678,CPE,738,55.11,Rehabilitation and Durable Medical Equipment,QC Supply
678,CPE,698,41.3,Industrial Cooling Fans,QC Supply
678,CPE,823,15.78,Shipping Supplies,Speedy Metals
678,CPE,952,,Fall Protection,Tanner Bolt
678,CPE,1049,,Fall Protection,Tanner Bolt
678,CPE,961,,Fall Protection,Tanner Bolt
679,CE,1037,,Fall Protection,Tanner Bolt
679,CE,335,3.91,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
679,CE,937,,Fall Protection,Tanner Bolt
679,CE,955,,Fall Protection,Tanner Bolt
679,CE,941,,Fall Protection,Tanner Bolt
679,CE,423,33.3,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
679,CE,305,914.18,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
679,CE,474,,Nonelectrical Properties Testing,dillonsupply.com
679,CE,930,,Fall Protection,Tanner Bolt
679,CE,925,,Fall Protection,Tanner Bolt
679,CE,488,,Nonelectrical Properties Testing,dillonsupply.com
679,CE,378,13.54,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
679,CE,317,70.79,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
679,CE,562,,Nonelectrical Properties Testing,dillonsupply.com
679,CE,520,,Nonelectrical Properties Testing,dillonsupply.com
679,CE,1028,,Fall Protection,Tanner Bolt
679,CE,549,,Nonelectrical Properties Testing,dillonsupply.com
679,CE,379,12.08,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
679,CE,402,27.05,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
679,CE,988,,Fall Protection,Tanner Bolt
680,ME,1017,,Fall Protection,Tanner Bolt
680,ME,1003,,Fall Protection,Tanner Bolt
680,ME,1030,,Fall Protection,Tanner Bolt
680,ME,593,,Nonelectrical Properties Testing,dillonsupply.com
680,ME,439,7.92,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
680,ME,418,22.61,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
681,ME,889,45.01,Shipping Supplies,Speedy Metals
681,ME,819,54.22,Shipping Supplies,Speedy Metals
681,ME,869,65.53,Shipping Supplies,Speedy Metals
681,ME,21,7.25,Security Management and Law Enforcement,Automation Direct
681,ME,878,1.83,Shipping Supplies,Speedy Metals
682,IE,970,,Fall Protection,Tanner Bolt
682,IE,935,,Fall Protection,Tanner Bolt
682,IE,1044,,Fall Protection,Tanner Bolt
682,IE,905,,Fall Protection,Tanner Bolt
683,IE,1015,,Fall Protection,Tanner Bolt
683,IE,922,,Fall Protection,Tanner Bolt
683,IE,942,,Fall Protection,Tanner Bolt
683,IE,900,,Fall Protection,Tanner Bolt
683,IE,1030,,Fall Protection,Tanner Bolt
683,IE,907,,Fall Protection,Tanner Bolt
683,IE,978,,Fall Protection,Tanner Bolt
684,ME,958,,Fall Protection,Tanner Bolt
684,ME,953,,Fall Protection,Tanner Bolt
684,ME,1030,,Fall Protection,Tanner Bolt
684,ME,111,40.0,Electrical Power Testing,Automation Direct
684,ME,1023,,Fall Protection,Tanner Bolt
684,ME,259,25395.0,Screws,Bailiegh Industrial
684,ME,11,4.75,Security Management and Law Enforcement,Automation Direct
684,ME,72,142.0,Rehabilitation and Durable Medical Equipment,Automation Direct
684,ME,299,6595.0,Specialty Abrasives and Kits,Bailiegh Industrial
684,ME,772,48.58,Shipping Supplies,Speedy Metals
684,ME,918,,Fall Protection,Tanner Bolt
684,ME,846,0.69,Shipping Supplies,Speedy Metals
684,ME,927,,Fall Protection,Tanner Bolt
684,ME,23,7.25,Security Management and Law Enforcement,Automation Direct
684,ME,59,69.0,Rehabilitation and Durable Medical Equipment,Automation Direct
684,ME,880,27.83,Shipping Supplies,Speedy Metals
684,ME,15,4.75,Security Management and Law Enforcement,Automation Direct
684,ME,141,5.25,Rehabilitation and Durable Medical Equipment,Automation Direct
684,ME,217,10295.0,Screws,Bailiegh Industrial
684,ME,200,6695.0,Screws,Bailiegh Industrial
684,ME,835,90.21,Shipping Supplies,Speedy Metals
684,ME,1000,,Fall Protection,Tanner Bolt
684,ME,763,32.2,Shipping Supplies,Speedy Metals
684,ME,830,2.3,Shipping Supplies,Speedy Metals
685,CE,777,24.91,Shipping Supplies,Speedy Metals
685,CE,775,12.75,Shipping Supplies,Speedy Metals
685,CE,795,104.42,Shipping Supplies,Speedy Metals
685,CE,753,19.14,Shipping Supplies,Speedy Metals
685,CE,895,25.8,Shipping Supplies,Speedy Metals
685,CE,819,54.22,Shipping Supplies,Speedy Metals
685,CE,810,28.39,Shipping Supplies,Speedy Metals
685,CE,896,38.34,Shipping Supplies,Speedy Metals
685,CE,873,29.29,Shipping Supplies,Speedy Metals
685,CE,792,40.5,Shipping Supplies,Speedy Metals
685,CE,793,53.24,Shipping Supplies,Speedy Metals
685,CE,765,47.36,Shipping Supplies,Speedy Metals
685,CE,771,39.25,Shipping Supplies,Speedy Metals
685,CE,821,79.74,Shipping Supplies,Speedy Metals
685,CE,820,67.11,Shipping Supplies,Speedy Metals
685,CE,789,87.06,Shipping Supplies,Speedy Metals
685,CE,792,40.5,Shipping Supplies,Speedy Metals
685,CE,880,27.83,Shipping Supplies,Speedy Metals
685,CE,826,45.79,Shipping Supplies,Speedy Metals
685,CE,796,129.25,Shipping Supplies,Speedy Metals
685,CE,61,81.0,Rehabilitation and Durable Medical Equipment,Automation Direct
685,CE,875,57.45,Shipping Supplies,Speedy Metals
685,CE,789,87.06,Shipping Supplies,Speedy Metals
685,CE,866,33.75,Shipping Supplies,Speedy Metals
685,CE,247,3695.0,Screws,Bailiegh Industrial
686,EE,302,880.63,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
686,EE,225,29295.0,Screws,Bailiegh Industrial
687,IE,409,44.21,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
687,IE,1020,,Fall Protection,Tanner Bolt
687,IE,514,,Nonelectrical Properties Testing,dillonsupply.com
687,IE,454,,Nonelectrical Properties Testing,dillonsupply.com
687,IE,542,,Nonelectrical Properties Testing,dillonsupply.com
687,IE,468,,Nonelectrical Properties Testing,dillonsupply.com
688,ME,773,57.72,Shipping Supplies,Speedy Metals
688,ME,765,47.36,Shipping Supplies,Speedy Metals
689,CPE,517,,Nonelectrical Properties Testing,dillonsupply.com
689,CPE,64,112.0,Rehabilitation and Durable Medical Equipment,Automation Direct
689,CPE,143,261.0,Rehabilitation and Durable Medical Equipment,Automation Direct
689,CPE,289,13995.0,Specialty Abrasives and Kits,Bailiegh Industrial
689,CPE,368,49.72,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
689,CPE,255,20995.0,Screws,Bailiegh Industrial
689,CPE,368,49.72,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
689,CPE,594,,Nonelectrical Properties Testing,dillonsupply.com
689,CPE,429,40.84,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
689,CPE,557,,Nonelectrical Properties Testing,dillonsupply.com
689,CPE,470,,Nonelectrical Properties Testing,dillonsupply.com
689,CPE,560,,Nonelectrical Properties Testing,dillonsupply.com
689,CPE,96,60.0,Rehabilitation and Durable Medical Equipment,Automation Direct
689,CPE,26,7.25,Security Management and Law Enforcement,Automation Direct
689,CPE,284,6295.0,Specialty Abrasives and Kits,Bailiegh Industrial
690,ME,875,57.45,Shipping Supplies,Speedy Metals
690,ME,897,50.39,Shipping Supplies,Speedy Metals
690,ME,880,27.83,Shipping Supplies,Speedy Metals
690,ME,817,27.64,Shipping Supplies,Speedy Metals
690,ME,864,17.28,Shipping Supplies,Speedy Metals
690,ME,835,90.21,Shipping Supplies,Speedy Metals
690,ME,280,3595.0,Specialty Abrasives and Kits,Bailiegh Industrial
690,ME,258,24395.0,Screws,Bailiegh Industrial
690,ME,954,,Fall Protection,Tanner Bolt
690,ME,73,153.0,Rehabilitation and Durable Medical Equipment,Automation Direct
690,ME,245,69995.0,Fabrication Machinery,Bailiegh Industrial
690,ME,48,15.5,Security Management and Law Enforcement,Automation Direct
690,ME,186,53195.0,Protective Packaging and Accessories,Bailiegh Industrial
690,ME,790,2.67,Shipping Supplies,Speedy Metals
690,ME,32,9.25,Security Management and Law Enforcement,Automation Direct
690,ME,12,4.75,Security Management and Law Enforcement,Automation Direct
690,ME,933,,Fall Protection,Tanner Bolt
691,ME,303,1015.83,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,434,5.13,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,423,33.3,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,356,31.9,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,414,34.76,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,385,12.49,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,314,8.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,285,9695.0,Specialty Abrasives and Kits,Bailiegh Industrial
691,ME,217,10295.0,Screws,Bailiegh Industrial
691,ME,194,1750.0,Tubing,Bailiegh Industrial
691,ME,217,10295.0,Screws,Bailiegh Industrial
691,ME,325,5.22,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,395,29.14,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,194,1750.0,Tubing,Bailiegh Industrial
691,ME,375,12.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,418,22.61,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
691,ME,304,797.0,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
692,CPE,633,229.26,"Food Service Tableware, Bar, and Buffet",QC Supply
692,CPE,629,110.99,Abrasive Brushes and Wheel Kits,QC Supply
692,CPE,628,17.84,Emergency Preparedness,QC Supply
692,CPE,738,55.11,Rehabilitation and Durable Medical Equipment,QC Supply
693,IE,54,26.0,Security Management and Law Enforcement,Automation Direct
693,IE,425,25.67,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
693,IE,588,,Nonelectrical Properties Testing,dillonsupply.com
693,IE,130,67.0,Relays and Accessories,Automation Direct
693,IE,542,,Nonelectrical Properties Testing,dillonsupply.com
693,IE,218,12395.0,Screws,Bailiegh Industrial
694,CE,888,34.24,Shipping Supplies,Speedy Metals
694,CE,838,2.36,Shipping Supplies,Speedy Metals
694,CE,888,34.24,Shipping Supplies,Speedy Metals
694,CE,372,6.39,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
694,CE,96,60.0,Rehabilitation and Durable Medical Equipment,Automation Direct
694,CE,823,15.78,Shipping Supplies,Speedy Metals
694,CE,144,231.0,Rehabilitation and Durable Medical Equipment,Automation Direct
694,CE,316,6.14,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
694,CE,347,18.68,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
694,CE,768,15.22,Shipping Supplies,Speedy Metals
694,CE,191,4095.0,Tubing,Bailiegh Industrial
694,CE,102,41.0,Relays and Accessories,Automation Direct
694,CE,142,5.25,Rehabilitation and Durable Medical Equipment,Automation Direct
694,CE,313,37.46,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
694,CE,769,20.01,Shipping Supplies,Speedy Metals
694,CE,898,74.86,Shipping Supplies,Speedy Metals
694,CE,238,15695.0,Fabrication Machinery,Bailiegh Industrial
695,ME,765,47.36,Shipping Supplies,Speedy Metals
695,ME,750,0.96,Shipping Supplies,Speedy Metals
695,ME,761,16.42,Shipping Supplies,Speedy Metals
695,ME,815,14.15,Shipping Supplies,Speedy Metals
695,ME,865,22.72,Shipping Supplies,Speedy Metals
695,ME,1041,,Fall Protection,Tanner Bolt
695,ME,681,160.64,Rehabilitation and Durable Medical Equipment,QC Supply
695,ME,886,2.25,Shipping Supplies,Speedy Metals
695,ME,601,17.31,Insect and Pest Control,QC Supply
695,ME,749,41.99,Rehabilitation and Durable Medical Equipment,QC Supply
695,ME,843,92.25,Shipping Supplies,Speedy Metals
695,ME,745,108.14,Rehabilitation and Durable Medical Equipment,QC Supply
695,ME,991,,Fall Protection,Tanner Bolt
696,CE,1014,,Fall Protection,Tanner Bolt
696,CE,247,3695.0,Screws,Bailiegh Industrial
696,CE,275,595.0,Specialty Abrasives and Kits,Bailiegh Industrial
696,CE,468,,Nonelectrical Properties Testing,dillonsupply.com
696,CE,566,,Nonelectrical Properties Testing,dillonsupply.com
696,CE,909,,Fall Protection,Tanner Bolt
696,CE,171,2595.0,Food Service Cookware and Preparation,Bailiegh Industrial
696,CE,687,767.54,Rehabilitation and Durable Medical Equipment,QC Supply
696,CE,983,,Fall Protection,Tanner Bolt
696,CE,464,,Nonelectrical Properties Testing,dillonsupply.com
696,CE,202,7695.0,Screws,Bailiegh Industrial
696,CE,186,53195.0,Protective Packaging and Accessories,Bailiegh Industrial
696,CE,917,,Fall Protection,Tanner Bolt
696,CE,1038,,Fall Protection,Tanner Bolt
696,CE,527,,Nonelectrical Properties Testing,dillonsupply.com
696,CE,643,185.0,Rehabilitation and Durable Medical Equipment,QC Supply
696,CE,1039,,Fall Protection,Tanner Bolt
696,CE,153,2495.0,Automotive Towing,Bailiegh Industrial
696,CE,909,,Fall Protection,Tanner Bolt
697,IE,918,,Fall Protection,Tanner Bolt
697,IE,1046,,Fall Protection,Tanner Bolt
697,IE,334,23.11,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
697,IE,477,,Nonelectrical Properties Testing,dillonsupply.com
697,IE,339,14.74,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
697,IE,8,527.0,Nonelectrical Properties Testing,Automation Direct
697,IE,913,,Fall Protection,Tanner Bolt
697,IE,101,45.0,Relays and Accessories,Automation Direct
697,IE,379,12.08,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
697,IE,911,,Fall Protection,Tanner Bolt
697,IE,428,31.9,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
697,IE,978,,Fall Protection,Tanner Bolt
697,IE,1018,,Fall Protection,Tanner Bolt
697,IE,29,9.25,Security Management and Law Enforcement,Automation Direct
697,IE,565,,Nonelectrical Properties Testing,dillonsupply.com
697,IE,901,,Fall Protection,Tanner Bolt
697,IE,963,,Fall Protection,Tanner Bolt
698,CSC,847,7.03,Shipping Supplies,Speedy Metals
698,CSC,402,27.05,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
698,CSC,867,44.56,Shipping Supplies,Speedy Metals
698,CSC,578,,Nonelectrical Properties Testing,dillonsupply.com
698,CSC,309,24.16,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
698,CSC,538,,Nonelectrical Properties Testing,dillonsupply.com
698,CSC,522,,Nonelectrical Properties Testing,dillonsupply.com
698,CSC,829,88.92,Shipping Supplies,Speedy Metals
698,CSC,422,44.21,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
698,CSC,489,,Nonelectrical Properties Testing,dillonsupply.com
699,EE,662,10.8,Insect and Pest Control,QC Supply
699,EE,646,154.56,Rehabilitation and Durable Medical Equipment,QC Supply
699,EE,710,89.99,Emergency Preparedness,QC Supply
699,EE,601,17.31,Insect and Pest Control,QC Supply
699,EE,701,77.16,Rehabilitation and Durable Medical Equipment,QC Supply
699,EE,673,204.49,"Food Service Tableware, Bar, and Buffet",QC Supply
699,EE,278,2195.0,Specialty Abrasives and Kits,Bailiegh Industrial
699,EE,261,27795.0,Screws,Bailiegh Industrial
699,EE,219,14195.0,Screws,Bailiegh Industrial
699,EE,625,1.43,Extension Cords and Power Strips,QC Supply
699,EE,282,4395.0,Specialty Abrasives and Kits,Bailiegh Industrial
699,EE,438,7.92,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
699,EE,290,15795.0,Specialty Abrasives and Kits,Bailiegh Industrial
699,EE,311,5.22,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
700,CPE,672,691.12,Rehabilitation and Durable Medical Equipment,QC Supply
700,CPE,610,37.73,Emergency Preparedness,QC Supply
700,CPE,13,4.75,Security Management and Law Enforcement,Automation Direct
700,CPE,31,9.25,Security Management and Law Enforcement,Automation Direct
700,CPE,232,995.0,Fabrication Machinery,Bailiegh Industrial
700,CPE,630,50.97,Tubing,QC Supply
700,CPE,625,1.43,Extension Cords and Power Strips,QC Supply
700,CPE,128,61.0,Rehabilitation and Durable Medical Equipment,Automation Direct
701,CE,963,,Fall Protection,Tanner Bolt
701,CE,926,,Fall Protection,Tanner Bolt
701,CE,973,,Fall Protection,Tanner Bolt
701,CE,202,7695.0,Screws,Bailiegh Industrial
701,CE,915,,Fall Protection,Tanner Bolt
702,EE,617,75.99,Automotive Exterior,QC Supply
702,EE,188,91895.0,Protective Packaging and Accessories,Bailiegh Industrial
702,EE,268,249.0,Fabrication Machinery,Bailiegh Industrial
702,EE,591,,Nonelectrical Properties Testing,dillonsupply.com
702,EE,713,179.54,Rehabilitation and Durable Medical Equipment,QC Supply
702,EE,195,795.0,Screws,Bailiegh Industrial
703,IE,330,2.95,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
703,IE,315,37.84,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
703,IE,648,26.0,Rehabilitation and Durable Medical Equipment,QC Supply
703,IE,327,5.9,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
703,IE,373,8.73,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
703,IE,611,20.9,Emergency Preparedness,QC Supply
703,IE,311,5.22,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
703,IE,324,5.22,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
703,IE,316,6.14,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
704,EE,6,482.0,Nonelectrical Properties Testing,Automation Direct
704,EE,270,295.0,Fabrication Machinery,Bailiegh Industrial
